,id,title,vendor,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku
638,8020743291101,Turbosmart TS-0203-1031 BOV Kompact Dual Port Hyundai Veloster,Turbosmart,Chargepipe & Valves,2023-03-02T02:13:54+00:00,1032.00,1032.00,2000,True,TURBOSMART-TS-0203-1031
639,8020743028957,Turbosmart TS-0203-1025 Hyundai Kia G80 MK1 CK - BOV Kompact Dual Port KIA Stinger/Genesis G80 3.3L V6,Turbosmart,Chargepipe & Valves,2023-03-02T02:13:35+00:00,2033.00,2033.00,2000,True,TURBOSMART-TS-0203-1025
640,8020742897885,Turbosmart TS-0203-1023 Dodge Mitsubishi Subaru Z16A 9 10 - BOV Kompact Dual Port-34mm,Turbosmart,Chargepipe & Valves,2023-03-02T02:13:19+00:00,1002.00,1002.00,2000,True,TURBOSMART-TS-0203-1023
641,8020742865117,Turbosmart TS-0203-1022 Bentley Fiat Ford Lancia GT GT SPEED - BOV Kompact Dual Port-25mm,Turbosmart,Chargepipe & Valves,2023-03-02T02:13:13+00:00,1002.00,1002.00,2000,True,TURBOSMART-TS-0203-1022
642,8020742766813,Turbosmart TS-0203-1018 BOV Kompact Supersonic - Honda Civic 1.5L,Turbosmart,Chargepipe & Valves,2023-03-02T02:13:04+00:00,990.00,990.00,2000,True,TURBOSMART-TS-0203-1018
643,8020742832349,Turbosmart TS-0203-1021 BOV Kompact Dual Port-20mm,Turbosmart,Chargepipe & Valves,2023-03-02T02:13:09+00:00,1002.00,1002.00,2000,True,TURBOSMART-TS-0203-1021
644,8020742701277,Turbosmart TS-0203-1016 BOV Kompact Dual Port Subaru 98-00 Forester MY99 WRX,Turbosmart,Chargepipe & Valves,2023-03-02T02:12:54+00:00,1032.00,1032.00,2000,True,TURBOSMART-TS-0203-1016
645,8020742734045,Turbosmart TS-0203-1017 BOV Kompact Supersonic Honda Civic CTR/RS,Turbosmart,Chargepipe & Valves,2023-03-02T02:12:58+00:00,960.00,960.00,2000,True,TURBOSMART-TS-0203-1017
646,8020742570205,Turbosmart TS-0203-1010 Nissan Subaru C13 F15 J11 - BOV Kompact Dual Port,Turbosmart,Chargepipe & Valves,2023-03-02T02:12:45+00:00,1032.00,1032.00,2000,True,TURBOSMART-TS-0203-1010
647,8020742308061,Turbosmart TS-0203-1008 BOV Kompact Dual Port Kit - Cadillac ATS-V,Turbosmart,Chargepipe & Valves,2023-03-02T02:12:36+00:00,1932.00,1932.00,2000,True,TURBOSMART-TS-0203-1008
648,8020742504669,Turbosmart TS-0203-1009 BOV Kompact Dual Port Mazda,Turbosmart,Chargepipe & Valves,2023-03-02T02:12:41+00:00,1032.00,1032.00,2000,True,TURBOSMART-TS-0203-1009
649,1615510470746,Wagner VAG 2.0TFSI / TSI Silicone Hose Kit,Wagner,Intercooler,2016-07-19T23:59:00+01:00,1687.00,1834.00,6000,False,210001034
650,6642845188255,Wagner Audi B9 F5 Pipe Kit (S4 & S5),Wagner,Downpipe,2021-04-01T20:20:05+01:00,2356.00,2480.00,37000,True,210001120
651,6811840807071,Masata Volkswagen Tiguan EA888 2.0T 330/380 TSI(MQB) Chargepipe & Turbo to Intercooler Pipe,Masata,Exhaust,2021-05-26T14:22:51+01:00,2612.00,2612.00,5000,False,MST0074
652,4619645190234,Wagner Porsche 991.2 Turbo(S) Competition Intercooler & Y-Pipe Kit,Wagner,Intercooler,2020-04-03T17:22:02+01:00,16749.00,17630.00,72000,True,700001099.991.2
653,4619639783514,Wagner Porsche 991.1 Turbo(S) Competition Intercooler & Y-Pipe Kit,Wagner,Intercooler,2020-04-03T17:15:22+01:00,16749.00,17630.00,72000,True,700001099.991.1
654,4587236294746,Masata BMW N55 F15 F16 Aluminium Chargepipe & Turbo to Intercooler Pipe (X5 35i & X6 35i),Masata,Chargepipe & Valves,2021-09-13T10:20:47+01:00,1625.00,1625.00,5000,False,MST0035
655,4187763081306,"Forge Audi VW Blow Off Valve (8X A1, 8V A3, 5Q Q2, 8U Q3 & MK7.5 Golf)",Forge,Chargepipe & Valves,2019-10-07T08:30:51+01:00,1268.00,1449.00,10000,True,FMDV22
656,4187763081306,"Forge Audi VW Blow Off Valve (8X A1, 8V A3, 5Q Q2, 8U Q3 & MK7.5 Golf)",Forge,Chargepipe & Valves,2019-10-07T08:30:51+01:00,1268.00,1449.00,10000,True,FMDV22-B
657,4187763081306,"Forge Audi VW Blow Off Valve (8X A1, 8V A3, 5Q Q2, 8U Q3 & MK7.5 Golf)",Forge,Chargepipe & Valves,2019-10-07T08:30:51+01:00,1268.00,1449.00,10000,True,FMDV22-R
